News Organization,Article Title,URL,Keyword,Controversial Flag
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,investors,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,team,1
Politico,Trump’s team saw opportunity in a devastating financial crisis,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,crisis,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manafort,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,state,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,deal,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,plea,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,pardon,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trump,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,charges,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,federal,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,reins,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,impact,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,mueller,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,pardons,1
Politico,Manafort's deal reins in a pardon's impact,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manaforts,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,shows,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trial,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manafort,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,force,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,prosecutors,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trump,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,surrender,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,federal,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,special,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,probes,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,mueller,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,team,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,overwhelming,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,muellers,1
Politico,Manafort's surrender shows Mueller probe's overwhelming force,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manaforts,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,fair,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,senate,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,accuser,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,hill,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,harassment,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,anita,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,process,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,neutral,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,university,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,deserves,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,kavanaugh,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,professor,1
Politico,Anita Hill: Kavanaugh accuser deserves 'fair and neutral' process,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,sexual,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,blasts,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,state,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,harassment,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,claim,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,democrats,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,hearings,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,supreme,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,committee,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,feinstein,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,handling,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,california,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,kavanaugh,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,león,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,email,1
Politico,Feinstein foe blasts her handling of Kavanaugh harassment claim,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,foe,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,assault,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,women,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,leaves,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,limbo,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,senate,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,claim,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,kavanaughs,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,white,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,nomination,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,high,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,womans,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,school,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,kavanaugh,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,letter,1
Politico,GOP defends Kavanaugh against sexual assault allegation,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,sexual,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manafort,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,investigation,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trumps,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,week,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,finally,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trump,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,campaign,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,pardon,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manaforts,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,mueller,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,russian,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,president,1
Politico,Week 69: Mueller Finally Comes Between Manafort and Trump,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,comes,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,case,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trial,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manafort,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,plea,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,deal,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,prosecutors,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,campaign,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,trump,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,charges,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,virginia,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,mueller,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,cooperate,1
Politico,Manafort to cooperate with Mueller as part of plea deal,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,manaforts,1
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,data,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,patients,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,health,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,connecting,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,systems,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,hospital,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,information,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,payoff,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,care,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,medical,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,big,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,hospitals,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,edie,0
Politico,Connecting your medical data could be the next big payoff,https://newsapi.org/v2/top-headlines?sources=politico&apiKey=e57ae719a0204b648096b52881173731,records,0
